"true_Nc","target_fis","n_sample","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
150,0.001,105,19,"wasserstein",51,3,94.94,-0.367066666666667
150,0.001,105,19,"bhd",51,3,116.6,-0.222666666666666
150,0.001,105,19,"betabin",51,3,84,-0.44
150,0.001,105,19,"betabin_dynamic",51,3,NA,NA
150,0.001,105,20,"wasserstein",51,3,93.869,-0.374206666666667
150,0.001,105,20,"bhd",51,3,111.612,-0.25592
150,0.001,105,20,"betabin",51,3,84,-0.44
150,0.001,105,20,"betabin_dynamic",51,3,NA,NA
150,0.001,105,1,"wasserstein",51,6,94.538,-0.369746666666667
150,0.001,105,1,"bhd",51,6,124.189,-0.172073333333333
150,0.001,105,1,"betabin",51,6,84,-0.44
150,0.001,105,1,"betabin_dynamic",51,6,NA,NA
150,0.001,105,2,"wasserstein",51,6,95.032,-0.366453333333334
150,0.001,105,2,"bhd",51,6,127.573,-0.149513333333334
150,0.001,105,2,"betabin",51,6,84,-0.44
150,0.001,105,2,"betabin_dynamic",51,6,NA,NA
150,0.001,105,3,"wasserstein",51,6,94.343,-0.371046666666667
150,0.001,105,3,"bhd",51,6,124.664,-0.168906666666667
150,0.001,105,3,"betabin",51,6,84,-0.44
150,0.001,105,3,"betabin_dynamic",51,6,NA,NA
150,0.001,105,4,"wasserstein",51,6,94.719,-0.36854
150,0.001,105,4,"bhd",51,6,124.65,-0.169
150,0.001,105,4,"betabin",51,6,84,-0.44
150,0.001,105,4,"betabin_dynamic",51,6,NA,NA
150,0.001,105,5,"wasserstein",51,6,94.625,-0.369166666666667
150,0.001,105,5,"bhd",51,6,122.265,-0.1849
150,0.001,105,5,"betabin",51,6,84,-0.44
150,0.001,105,5,"betabin_dynamic",51,6,NA,NA
150,0.001,105,6,"wasserstein",51,6,95.319,-0.36454
150,0.001,105,6,"bhd",51,6,127.294,-0.151373333333333
150,0.001,105,6,"betabin",51,6,84,-0.44
150,0.001,105,6,"betabin_dynamic",51,6,NA,NA
150,0.001,105,7,"wasserstein",51,6,95.431,-0.363793333333333
150,0.001,105,7,"bhd",51,6,126.271,-0.158193333333333
150,0.001,105,7,"betabin",51,6,84,-0.44
150,0.001,105,7,"betabin_dynamic",51,6,NA,NA
150,0.001,105,8,"wasserstein",51,6,95.286,-0.36476
150,0.001,105,8,"bhd",51,6,127.094,-0.152706666666667
150,0.001,105,8,"betabin",51,6,84,-0.44
150,0.001,105,8,"betabin_dynamic",51,6,NA,NA
150,0.001,105,9,"wasserstein",51,6,94.088,-0.372746666666667
150,0.001,105,9,"bhd",51,6,120.73,-0.195133333333333
150,0.001,105,9,"betabin",51,6,84,-0.44
150,0.001,105,9,"betabin_dynamic",51,6,NA,NA
150,0.001,105,10,"wasserstein",51,6,94.726,-0.368493333333333
150,0.001,105,10,"bhd",51,6,126.277,-0.158153333333334
150,0.001,105,10,"betabin",51,6,84,-0.44
150,0.001,105,10,"betabin_dynamic",51,6,NA,NA
150,0.001,105,11,"wasserstein",51,6,94.754,-0.368306666666667
150,0.001,105,11,"bhd",51,6,123.109,-0.179273333333333
150,0.001,105,11,"betabin",51,6,84,-0.44
150,0.001,105,11,"betabin_dynamic",51,6,NA,NA
150,0.001,105,12,"wasserstein",51,6,94.451,-0.370326666666667
150,0.001,105,12,"bhd",51,6,124.109,-0.172606666666666
150,0.001,105,12,"betabin",51,6,84,-0.44
150,0.001,105,12,"betabin_dynamic",51,6,NA,NA
150,0.001,105,13,"wasserstein",51,6,95.751,-0.36166
150,0.001,105,13,"bhd",51,6,127.758,-0.148279999999999
150,0.001,105,13,"betabin",51,6,84,-0.44
150,0.001,105,13,"betabin_dynamic",51,6,NA,NA
150,0.001,105,14,"wasserstein",51,6,94.883,-0.367446666666667
150,0.001,105,14,"bhd",51,6,125.167,-0.165553333333333
150,0.001,105,14,"betabin",51,6,84,-0.44
150,0.001,105,14,"betabin_dynamic",51,6,NA,NA
150,0.001,105,15,"wasserstein",51,6,94.833,-0.36778
150,0.001,105,15,"bhd",51,6,125.743,-0.161713333333333
150,0.001,105,15,"betabin",51,6,84,-0.44
150,0.001,105,15,"betabin_dynamic",51,6,NA,NA
150,0.001,105,16,"wasserstein",51,6,95.003,-0.366646666666667
150,0.001,105,16,"bhd",51,6,126.1,-0.159333333333333
150,0.001,105,16,"betabin",51,6,84,-0.44
150,0.001,105,16,"betabin_dynamic",51,6,NA,NA
150,0.001,105,17,"wasserstein",51,6,95.417,-0.363886666666667
150,0.001,105,17,"bhd",51,6,125.269,-0.164873333333334
150,0.001,105,17,"betabin",51,6,84,-0.44
150,0.001,105,17,"betabin_dynamic",51,6,NA,NA
150,0.001,105,18,"wasserstein",51,6,94.322,-0.371186666666667
150,0.001,105,18,"bhd",51,6,126.691,-0.155393333333332
150,0.001,105,18,"betabin",51,6,84,-0.44
150,0.001,105,18,"betabin_dynamic",51,6,NA,NA
150,0.001,105,19,"wasserstein",51,6,95.63,-0.362466666666667
150,0.001,105,19,"bhd",51,6,126.165,-0.1589
150,0.001,105,19,"betabin",51,6,84,-0.44
150,0.001,105,19,"betabin_dynamic",51,6,NA,NA
150,0.001,105,20,"wasserstein",51,6,94.488,-0.37008
150,0.001,105,20,"bhd",51,6,124.339,-0.171073333333333
150,0.001,105,20,"betabin",51,6,84,-0.44
150,0.001,105,20,"betabin_dynamic",51,6,NA,NA
150,0.05,30,1,"wasserstein",15,3,26.2261306532663,-0.825159128978225
150,0.05,30,1,"bhd",15,3,31.7437185929648,-0.788375209380235
150,0.05,30,1,"betabin",15,3,24,-0.84
150,0.05,30,1,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,2,"wasserstein",15,3,25.895,-0.827366666666667
150,0.05,30,2,"bhd",15,3,31.59,-0.7894
150,0.05,30,2,"betabin",15,3,24,-0.84
150,0.05,30,2,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,3,"wasserstein",15,3,25.8,-0.828
150,0.05,30,3,"bhd",15,3,32.93,-0.780466666666667
150,0.05,30,3,"betabin",15,3,24,-0.84
150,0.05,30,3,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,4,"wasserstein",15,3,25.925,-0.827166666666667
150,0.05,30,4,"bhd",15,3,31.965,-0.7869
150,0.05,30,4,"betabin",15,3,24,-0.84
150,0.05,30,4,"betabin_dynamic",15,3,89.93,-0.400466666666667
150,0.05,30,5,"wasserstein",15,3,25.47,-0.8302
150,0.05,30,5,"bhd",15,3,31.855,-0.787633333333333
150,0.05,30,5,"betabin",15,3,24,-0.84
150,0.05,30,5,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,6,"wasserstein",15,3,25.8040201005025,-0.827973199329983
150,0.05,30,6,"bhd",15,3,31.8190954773869,-0.78787269681742
150,0.05,30,6,"betabin",15,3,24,-0.84
150,0.05,30,6,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,7,"wasserstein",15,3,25.75,-0.828333333333333
150,0.05,30,7,"bhd",15,3,32.95,-0.780333333333333
150,0.05,30,7,"betabin",15,3,24,-0.84
150,0.05,30,7,"betabin_dynamic",15,3,89.715,-0.4019
150,0.05,30,8,"wasserstein",15,3,25.8643216080402,-0.827571189279732
150,0.05,30,8,"bhd",15,3,32.3969849246231,-0.784020100502512
150,0.05,30,8,"betabin",15,3,24,-0.84
150,0.05,30,8,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,9,"wasserstein",15,3,26.03,-0.826466666666667
150,0.05,30,9,"bhd",15,3,31.41,-0.7906
150,0.05,30,9,"betabin",15,3,24,-0.84
150,0.05,30,9,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,10,"wasserstein",15,3,26.4020100502513,-0.823986599664992
150,0.05,30,10,"bhd",15,3,31.4321608040201,-0.790452261306533
150,0.05,30,10,"betabin",15,3,24,-0.84
150,0.05,30,10,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,11,"wasserstein",15,3,25.8,-0.828
150,0.05,30,11,"bhd",15,3,32.225,-0.785166666666667
150,0.05,30,11,"betabin",15,3,24,-0.84
150,0.05,30,11,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,12,"wasserstein",15,3,26.5,-0.823333333333333
150,0.05,30,12,"bhd",15,3,34.025,-0.773166666666667
150,0.05,30,12,"betabin",15,3,24,-0.84
150,0.05,30,12,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,13,"wasserstein",15,3,25.855,-0.827633333333333
150,0.05,30,13,"bhd",15,3,33.35,-0.777666666666667
150,0.05,30,13,"betabin",15,3,24,-0.84
150,0.05,30,13,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,14,"wasserstein",15,3,25.835,-0.827766666666667
150,0.05,30,14,"bhd",15,3,33.365,-0.777566666666667
150,0.05,30,14,"betabin",15,3,24,-0.84
150,0.05,30,14,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,15,"wasserstein",15,3,26.025,-0.8265
150,0.05,30,15,"bhd",15,3,31.975,-0.786833333333333
150,0.05,30,15,"betabin",15,3,24,-0.84
150,0.05,30,15,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,16,"wasserstein",15,3,25.99,-0.826733333333333
150,0.05,30,16,"bhd",15,3,32.305,-0.784633333333333
150,0.05,30,16,"betabin",15,3,24,-0.84
150,0.05,30,16,"betabin_dynamic",15,3,89.975,-0.400166666666667
150,0.05,30,17,"wasserstein",15,3,25.825,-0.827833333333333
150,0.05,30,17,"bhd",15,3,31.41,-0.7906
150,0.05,30,17,"betabin",15,3,24,-0.84
150,0.05,30,17,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,18,"wasserstein",15,3,26.01,-0.8266
150,0.05,30,18,"bhd",15,3,31.7,-0.788666666666667
150,0.05,30,18,"betabin",15,3,24,-0.84
150,0.05,30,18,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,19,"wasserstein",15,3,25.79,-0.828066666666667
150,0.05,30,19,"bhd",15,3,32.91,-0.7806
150,0.05,30,19,"betabin",15,3,24,-0.84
150,0.05,30,19,"betabin_dynamic",15,3,89.67,-0.4022
150,0.05,30,20,"wasserstein",15,3,25.94,-0.827066666666667
150,0.05,30,20,"bhd",15,3,32.79,-0.7814
150,0.05,30,20,"betabin",15,3,24,-0.84
150,0.05,30,20,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,1,"wasserstein",15,6,25.375,-0.830833333333333
150,0.05,30,1,"bhd",15,6,38.345,-0.744366666666667
150,0.05,30,1,"betabin",15,6,24,-0.84
150,0.05,30,1,"betabin_dynamic",15,6,180,0.2
150,0.05,30,2,"wasserstein",15,6,25.595,-0.829366666666667
150,0.05,30,2,"bhd",15,6,38.395,-0.744033333333333
150,0.05,30,2,"betabin",15,6,24,-0.84
150,0.05,30,2,"betabin_dynamic",15,6,180,0.2
150,0.05,30,3,"wasserstein",15,6,25.815,-0.8279
150,0.05,30,3,"bhd",15,6,38.215,-0.745233333333333
150,0.05,30,3,"betabin",15,6,24,-0.84
150,0.05,30,3,"betabin_dynamic",15,6,180,0.2
150,0.05,30,4,"wasserstein",15,6,25.54,-0.829733333333333
150,0.05,30,4,"bhd",15,6,38.225,-0.745166666666667
150,0.05,30,4,"betabin",15,6,24,-0.84
150,0.05,30,4,"betabin_dynamic",15,6,180,0.2
150,0.05,30,5,"wasserstein",15,6,25.1608040201005,-0.832261306532663
150,0.05,30,5,"bhd",15,6,38.0150753768844,-0.746566164154104
150,0.05,30,5,"betabin",15,6,24,-0.84
150,0.05,30,5,"betabin_dynamic",15,6,179.21608040201,0.194773869346734
150,0.05,30,6,"wasserstein",15,6,25.71,-0.8286
150,0.05,30,6,"bhd",15,6,37.385,-0.750766666666667
150,0.05,30,6,"betabin",15,6,24,-0.84
150,0.05,30,6,"betabin_dynamic",15,6,179.835,0.1989
150,0.05,30,7,"wasserstein",15,6,25.375,-0.830833333333333
150,0.05,30,7,"bhd",15,6,38.27,-0.744866666666667
150,0.05,30,7,"betabin",15,6,24,-0.84
150,0.05,30,7,"betabin_dynamic",15,6,180,0.2
150,0.05,30,8,"wasserstein",15,6,25.155,-0.8323
150,0.05,30,8,"bhd",15,6,37.275,-0.7515
150,0.05,30,8,"betabin",15,6,24,-0.84
150,0.05,30,8,"betabin_dynamic",15,6,180,0.2
150,0.05,30,9,"wasserstein",15,6,24.99,-0.8334
150,0.05,30,9,"bhd",15,6,37.785,-0.7481
150,0.05,30,9,"betabin",15,6,24,-0.84
150,0.05,30,9,"betabin_dynamic",15,6,179.22,0.1948
150,0.05,30,10,"wasserstein",15,6,25.705,-0.828633333333333
150,0.05,30,10,"bhd",15,6,37.72,-0.748533333333333
150,0.05,30,10,"betabin",15,6,24,-0.84
150,0.05,30,10,"betabin_dynamic",15,6,180,0.2
150,0.05,30,11,"wasserstein",15,6,25.6030150753769,-0.829313232830821
150,0.05,30,11,"bhd",15,6,37.391959798995,-0.7507202680067
150,0.05,30,11,"betabin",15,6,24,-0.84
150,0.05,30,11,"betabin_dynamic",15,6,180,0.2
150,0.05,30,12,"wasserstein",15,6,25.925,-0.827166666666667
150,0.05,30,12,"bhd",15,6,37.895,-0.747366666666667
150,0.05,30,12,"betabin",15,6,24,-0.84
150,0.05,30,12,"betabin_dynamic",15,6,180,0.2
150,0.05,30,13,"wasserstein",15,6,25.87,-0.827533333333333
150,0.05,30,13,"bhd",15,6,37.335,-0.7511
150,0.05,30,13,"betabin",15,6,24,-0.84
150,0.05,30,13,"betabin_dynamic",15,6,180,0.2
150,0.05,30,14,"wasserstein",15,6,25.76,-0.828266666666667
150,0.05,30,14,"bhd",15,6,38.505,-0.7433
150,0.05,30,14,"betabin",15,6,24,-0.84
150,0.05,30,14,"betabin_dynamic",15,6,180,0.2
150,0.05,30,15,"wasserstein",15,6,25.21,-0.831933333333333
150,0.05,30,15,"bhd",15,6,37.99,-0.746733333333333
150,0.05,30,15,"betabin",15,6,24,-0.84
150,0.05,30,15,"betabin_dynamic",15,6,180,0.2
150,0.05,30,16,"wasserstein",15,6,25.925,-0.827166666666667
150,0.05,30,16,"bhd",15,6,38.605,-0.742633333333333
150,0.05,30,16,"betabin",15,6,24,-0.84
150,0.05,30,16,"betabin_dynamic",15,6,180,0.2
150,0.05,30,17,"wasserstein",15,6,25.265,-0.831566666666667
150,0.05,30,17,"bhd",15,6,37.88,-0.747466666666667
150,0.05,30,17,"betabin",15,6,24,-0.84
150,0.05,30,17,"betabin_dynamic",15,6,180,0.2
150,0.05,30,18,"wasserstein",15,6,25.76,-0.828266666666667
150,0.05,30,18,"bhd",15,6,37.955,-0.746966666666667
150,0.05,30,18,"betabin",15,6,24,-0.84
150,0.05,30,18,"betabin_dynamic",15,6,180,0.2
150,0.05,30,19,"wasserstein",15,6,25.485,-0.8301
150,0.05,30,19,"bhd",15,6,39.28,-0.738133333333333
150,0.05,30,19,"betabin",15,6,24,-0.84
150,0.05,30,19,"betabin_dynamic",15,6,180,0.2
150,0.05,30,20,"wasserstein",15,6,25.045,-0.833033333333333
150,0.05,30,20,"bhd",15,6,38.73,-0.7418
150,0.05,30,20,"betabin",15,6,24,-0.84
150,0.05,30,20,"betabin_dynamic",15,6,180,0.2
150,0.05,30,1,"wasserstein",51,3,25.5,-0.83
150,0.05,30,1,"bhd",51,3,30.115,-0.799233333333333
150,0.05,30,1,"betabin",51,3,24,-0.84
150,0.05,30,1,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,2,"wasserstein",51,3,25.49,-0.830066666666667
150,0.05,30,2,"bhd",51,3,28.675,-0.808833333333333
150,0.05,30,2,"betabin",51,3,24,-0.84
150,0.05,30,2,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,3,"wasserstein",51,3,25.275,-0.8315
150,0.05,30,3,"bhd",51,3,29.68,-0.802133333333333
150,0.05,30,3,"betabin",51,3,24,-0.84
150,0.05,30,3,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,4,"wasserstein",51,3,25.56,-0.8296
150,0.05,30,4,"bhd",51,3,29.435,-0.803766666666667
150,0.05,30,4,"betabin",51,3,24,-0.84
150,0.05,30,4,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,5,"wasserstein",51,3,25.48,-0.830133333333333
150,0.05,30,5,"bhd",51,3,29.415,-0.8039
150,0.05,30,5,"betabin",51,3,24,-0.84
150,0.05,30,5,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,6,"wasserstein",51,3,25.625,-0.829166666666667
150,0.05,30,6,"bhd",51,3,29.46,-0.8036
150,0.05,30,6,"betabin",51,3,24,-0.84
150,0.05,30,6,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,7,"wasserstein",51,3,25.59,-0.8294
150,0.05,30,7,"bhd",51,3,29.965,-0.800233333333333
150,0.05,30,7,"betabin",51,3,24,-0.84
150,0.05,30,7,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,8,"wasserstein",51,3,25.3517587939699,-0.830988274706868
150,0.05,30,8,"bhd",51,3,30.1206030150754,-0.799195979899498
150,0.05,30,8,"betabin",51,3,24,-0.84
150,0.05,30,8,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,9,"wasserstein",51,3,25.74,-0.8284
150,0.05,30,9,"bhd",51,3,29.9,-0.800666666666667
150,0.05,30,9,"betabin",51,3,24,-0.84
150,0.05,30,9,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,10,"wasserstein",51,3,25.9,-0.827333333333333
150,0.05,30,10,"bhd",51,3,29.48,-0.803466666666667
150,0.05,30,10,"betabin",51,3,24,-0.84
150,0.05,30,10,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,11,"wasserstein",51,3,25.76,-0.828266666666667
150,0.05,30,11,"bhd",51,3,30.39,-0.7974
150,0.05,30,11,"betabin",51,3,24,-0.84
150,0.05,30,11,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,12,"wasserstein",51,3,25.31,-0.831266666666667
150,0.05,30,12,"bhd",51,3,30.835,-0.794433333333333
150,0.05,30,12,"betabin",51,3,24,-0.84
150,0.05,30,12,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,13,"wasserstein",51,3,25.925,-0.827166666666667
150,0.05,30,13,"bhd",51,3,32.135,-0.785766666666667
150,0.05,30,13,"betabin",51,3,24,-0.84
150,0.05,30,13,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,14,"wasserstein",51,3,25.34,-0.831066666666667
150,0.05,30,14,"bhd",51,3,29.08,-0.806133333333333
150,0.05,30,14,"betabin",51,3,24,-0.84
150,0.05,30,14,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,15,"wasserstein",51,3,25.67,-0.828866666666667
150,0.05,30,15,"bhd",51,3,31.185,-0.7921
150,0.05,30,15,"betabin",51,3,24,-0.84
150,0.05,30,15,"betabin_dynamic",51,3,89.685,-0.4021
150,0.05,30,16,"wasserstein",51,3,25.315,-0.831233333333333
150,0.05,30,16,"bhd",51,3,30.605,-0.795966666666667
150,0.05,30,16,"betabin",51,3,24,-0.84
150,0.05,30,16,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,17,"wasserstein",51,3,25.66,-0.828933333333333
150,0.05,30,17,"bhd",51,3,30.03,-0.7998
150,0.05,30,17,"betabin",51,3,24,-0.84
150,0.05,30,17,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,18,"wasserstein",51,3,25.425,-0.8305
150,0.05,30,18,"bhd",51,3,30.05,-0.799666666666667
150,0.05,30,18,"betabin",51,3,24,-0.84
150,0.05,30,18,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,19,"wasserstein",51,3,25.675,-0.828833333333333
150,0.05,30,19,"bhd",51,3,29.265,-0.8049
150,0.05,30,19,"betabin",51,3,24,-0.84
150,0.05,30,19,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,20,"wasserstein",51,3,25.7,-0.828666666666667
150,0.05,30,20,"bhd",51,3,30.115,-0.799233333333333
150,0.05,30,20,"betabin",51,3,24,-0.84
150,0.05,30,20,"betabin_dynamic",51,3,90,-0.4
150,0.05,30,1,"wasserstein",51,6,25.47,-0.8302
150,0.05,30,1,"bhd",51,6,30.27,-0.7982
150,0.05,30,1,"betabin",51,6,24,-0.84
150,0.05,30,1,"betabin_dynamic",51,6,180,0.2
150,0.05,30,2,"wasserstein",51,6,25.7788944723618,-0.828140703517588
150,0.05,30,2,"bhd",51,6,30.713567839196,-0.795242881072027
150,0.05,30,2,"betabin",51,6,24,-0.84
150,0.05,30,2,"betabin_dynamic",51,6,180,0.2
150,0.05,30,3,"wasserstein",51,6,25.71,-0.8286
150,0.05,30,3,"bhd",51,6,30.41,-0.797266666666667
150,0.05,30,3,"betabin",51,6,24,-0.84
150,0.05,30,3,"betabin_dynamic",51,6,180,0.2
150,0.05,30,4,"wasserstein",51,6,25.305,-0.8313
150,0.05,30,4,"bhd",51,6,30.355,-0.797633333333333
150,0.05,30,4,"betabin",51,6,24,-0.84
150,0.05,30,4,"betabin_dynamic",51,6,180,0.2
150,0.05,30,5,"wasserstein",51,6,25.635,-0.8291
150,0.05,30,5,"bhd",51,6,30.955,-0.793633333333333
150,0.05,30,5,"betabin",51,6,24,-0.84
150,0.05,30,5,"betabin_dynamic",51,6,180,0.2
150,0.05,30,6,"wasserstein",51,6,25.695,-0.8287
150,0.05,30,6,"bhd",51,6,31.415,-0.790566666666667
150,0.05,30,6,"betabin",51,6,24,-0.84
150,0.05,30,6,"betabin_dynamic",51,6,180,0.2
150,0.05,30,7,"wasserstein",51,6,25.68,-0.8288
150,0.05,30,7,"bhd",51,6,31.21,-0.791933333333333
150,0.05,30,7,"betabin",51,6,24,-0.84
150,0.05,30,7,"betabin_dynamic",51,6,180,0.2
150,0.05,30,8,"wasserstein",51,6,25.935,-0.8271
150,0.05,30,8,"bhd",51,6,30.8,-0.794666666666667
150,0.05,30,8,"betabin",51,6,24,-0.84
150,0.05,30,8,"betabin_dynamic",51,6,180,0.2
150,0.05,30,9,"wasserstein",51,6,26.02,-0.826533333333333
150,0.05,30,9,"bhd",51,6,31.215,-0.7919
150,0.05,30,9,"betabin",51,6,24,-0.84
150,0.05,30,9,"betabin_dynamic",51,6,179.265,0.1951
150,0.05,30,10,"wasserstein",51,6,25.53,-0.8298
150,0.05,30,10,"bhd",51,6,30.43,-0.797133333333333
150,0.05,30,10,"betabin",51,6,24,-0.84
150,0.05,30,10,"betabin_dynamic",51,6,180,0.2
150,0.05,30,11,"wasserstein",51,6,26.005,-0.826633333333333
150,0.05,30,11,"bhd",51,6,30.265,-0.798233333333333
150,0.05,30,11,"betabin",51,6,24,-0.84
150,0.05,30,11,"betabin_dynamic",51,6,179.765,0.198433333333333
150,0.05,30,12,"wasserstein",51,6,25.905,-0.8273
150,0.05,30,12,"bhd",51,6,31,-0.793333333333333
150,0.05,30,12,"betabin",51,6,24,-0.84
150,0.05,30,12,"betabin_dynamic",51,6,180,0.2
150,0.05,30,13,"wasserstein",51,6,25.59,-0.8294
150,0.05,30,13,"bhd",51,6,29.76,-0.8016
150,0.05,30,13,"betabin",51,6,24,-0.84
150,0.05,30,13,"betabin_dynamic",51,6,180,0.2
150,0.05,30,14,"wasserstein",51,6,25.77,-0.8282
150,0.05,30,14,"bhd",51,6,31.22,-0.791866666666667
150,0.05,30,14,"betabin",51,6,24,-0.84
150,0.05,30,14,"betabin_dynamic",51,6,180,0.2
150,0.05,30,15,"wasserstein",51,6,25.53,-0.8298
150,0.05,30,15,"bhd",51,6,30.685,-0.795433333333333
150,0.05,30,15,"betabin",51,6,24,-0.84
150,0.05,30,15,"betabin_dynamic",51,6,180,0.2
150,0.05,30,16,"wasserstein",51,6,25.665,-0.8289
150,0.05,30,16,"bhd",51,6,29.955,-0.8003
150,0.05,30,16,"betabin",51,6,24,-0.84
150,0.05,30,16,"betabin_dynamic",51,6,180,0.2
150,0.05,30,17,"wasserstein",51,6,25.665,-0.8289
150,0.05,30,17,"bhd",51,6,30.925,-0.793833333333333
150,0.05,30,17,"betabin",51,6,24,-0.84
150,0.05,30,17,"betabin_dynamic",51,6,180,0.2
150,0.05,30,18,"wasserstein",51,6,25.71,-0.8286
150,0.05,30,18,"bhd",51,6,30.225,-0.7985
150,0.05,30,18,"betabin",51,6,24,-0.84
150,0.05,30,18,"betabin_dynamic",51,6,180,0.2
150,0.05,30,19,"wasserstein",51,6,26.245,-0.825033333333333
150,0.05,30,19,"bhd",51,6,30.735,-0.7951
150,0.05,30,19,"betabin",51,6,24,-0.84
150,0.05,30,19,"betabin_dynamic",51,6,179.625,0.1975
150,0.05,30,20,"wasserstein",51,6,26.18,-0.825466666666667
150,0.05,30,20,"bhd",51,6,31.275,-0.7915
150,0.05,30,20,"betabin",51,6,24,-0.84
150,0.05,30,20,"betabin_dynamic",51,6,180,0.2
150,0.05,30,1,"wasserstein",15,3,25.946,-0.827026666666667
150,0.05,30,1,"bhd",15,3,32.701,-0.781993333333333
150,0.05,30,1,"betabin",15,3,24,-0.84
150,0.05,30,1,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,2,"wasserstein",15,3,25.864,-0.827573333333333
150,0.05,30,2,"bhd",15,3,32.654,-0.782306666666667
150,0.05,30,2,"betabin",15,3,24,-0.84
150,0.05,30,2,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,3,"wasserstein",15,3,26.005005005005,-0.826633299966633
150,0.05,30,3,"bhd",15,3,32.2452452452453,-0.785031698365032
150,0.05,30,3,"betabin",15,3,24,-0.84
150,0.05,30,3,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,4,"wasserstein",15,3,25.8848848848849,-0.827434100767434
150,0.05,30,4,"bhd",15,3,32.3773773773774,-0.784150817484151
150,0.05,30,4,"betabin",15,3,24,-0.84
150,0.05,30,4,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,5,"wasserstein",15,3,26.0500500500501,-0.826332999666333
150,0.05,30,5,"bhd",15,3,32.5525525525526,-0.782982982982983
150,0.05,30,5,"betabin",15,3,24,-0.84
150,0.05,30,5,"betabin_dynamic",15,3,89.971971971972,-0.400186853520187
150,0.05,30,6,"wasserstein",15,3,25.995,-0.8267
150,0.05,30,6,"bhd",15,3,32.364,-0.78424
150,0.05,30,6,"betabin",15,3,24,-0.84
150,0.05,30,6,"betabin_dynamic",15,3,89.99,-0.400066666666667
150,0.05,30,7,"wasserstein",15,3,25.8898898898899,-0.827400734067401
150,0.05,30,7,"bhd",15,3,32.5165165165165,-0.783223223223223
150,0.05,30,7,"betabin",15,3,24,-0.84
150,0.05,30,7,"betabin_dynamic",15,3,89.961961961962,-0.400253586920254
150,0.05,30,8,"wasserstein",15,3,25.934,-0.827106666666667
150,0.05,30,8,"bhd",15,3,32.864,-0.780906666666667
150,0.05,30,8,"betabin",15,3,24,-0.84
150,0.05,30,8,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,9,"wasserstein",15,3,25.98,-0.8268
150,0.05,30,9,"bhd",15,3,32.349,-0.78434
150,0.05,30,9,"betabin",15,3,24,-0.84
150,0.05,30,9,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,10,"wasserstein",15,3,26.0870870870871,-0.826086086086086
150,0.05,30,10,"bhd",15,3,31.986986986987,-0.786753420086753
150,0.05,30,10,"betabin",15,3,24,-0.84
150,0.05,30,10,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,11,"wasserstein",15,3,25.872,-0.82752
150,0.05,30,11,"bhd",15,3,32.106,-0.78596
150,0.05,30,11,"betabin",15,3,24,-0.84
150,0.05,30,11,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,12,"wasserstein",15,3,25.993,-0.826713333333333
150,0.05,30,12,"bhd",15,3,33.041,-0.779726666666666
150,0.05,30,12,"betabin",15,3,24,-0.84
150,0.05,30,12,"betabin_dynamic",15,3,90,-0.4
150,0.05,30,13,"wasserstein",15,3,26.168,-0.825546666666667
