true_Nc,target_fis,n_sample_prop,n_loci,num_N_hypothesized,N_try_max_factor,replicate,method,num_N_hypothesized,N_try_max_factor,N_est
150,0.001,0.2,5000,15,6,6,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,7,wasserstein,15,6,25.7627627627628
150,0.001,0.2,5000,15,6,7,bhd,15,6,37.96996996997
150,0.001,0.2,5000,15,6,7,betabin,15,6,24
150,0.001,0.2,5000,15,6,7,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,8,wasserstein,15,6,25.3433433433433
150,0.001,0.2,5000,15,6,8,bhd,15,6,37.8668668668669
150,0.001,0.2,5000,15,6,8,betabin,15,6,24
150,0.001,0.2,5000,15,6,8,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,9,wasserstein,15,6,25.529
150,0.001,0.2,5000,15,6,9,bhd,15,6,37.504
150,0.001,0.2,5000,15,6,9,betabin,15,6,24
150,0.001,0.2,5000,15,6,9,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,10,wasserstein,15,6,25.74
150,0.001,0.2,5000,15,6,10,bhd,15,6,37.201
150,0.001,0.2,5000,15,6,10,betabin,15,6,24
150,0.001,0.2,5000,15,6,10,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,11,wasserstein,15,6,25.475
150,0.001,0.2,5000,15,6,11,bhd,15,6,37.741
150,0.001,0.2,5000,15,6,11,betabin,15,6,24
150,0.001,0.2,5000,15,6,11,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,12,wasserstein,15,6,25.617
150,0.001,0.2,5000,15,6,12,bhd,15,6,38.103
150,0.001,0.2,5000,15,6,12,betabin,15,6,24
150,0.001,0.2,5000,15,6,12,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,13,wasserstein,15,6,25.474
150,0.001,0.2,5000,15,6,13,bhd,15,6,37.623
150,0.001,0.2,5000,15,6,13,betabin,15,6,24
150,0.001,0.2,5000,15,6,13,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,14,wasserstein,15,6,25.452
150,0.001,0.2,5000,15,6,14,bhd,15,6,38.155
150,0.001,0.2,5000,15,6,14,betabin,15,6,24
150,0.001,0.2,5000,15,6,14,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,15,wasserstein,15,6,25.4754754754755
150,0.001,0.2,5000,15,6,15,bhd,15,6,38.0800800800801
150,0.001,0.2,5000,15,6,15,betabin,15,6,24
150,0.001,0.2,5000,15,6,15,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,16,wasserstein,15,6,25.607
150,0.001,0.2,5000,15,6,16,bhd,15,6,37.296
150,0.001,0.2,5000,15,6,16,betabin,15,6,24
150,0.001,0.2,5000,15,6,16,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,17,wasserstein,15,6,25.551
150,0.001,0.2,5000,15,6,17,bhd,15,6,38.508
150,0.001,0.2,5000,15,6,17,betabin,15,6,24
150,0.001,0.2,5000,15,6,17,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,18,wasserstein,15,6,25.287
150,0.001,0.2,5000,15,6,18,bhd,15,6,37.191
150,0.001,0.2,5000,15,6,18,betabin,15,6,24
150,0.001,0.2,5000,15,6,18,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,19,wasserstein,15,6,25.562
150,0.001,0.2,5000,15,6,19,bhd,15,6,38.05
150,0.001,0.2,5000,15,6,19,betabin,15,6,24
150,0.001,0.2,5000,15,6,19,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,15,6,20,wasserstein,15,6,25.54
150,0.001,0.2,5000,15,6,20,bhd,15,6,38.034
150,0.001,0.2,5000,15,6,20,betabin,15,6,24
150,0.001,0.2,5000,15,6,20,betabin_dynamic,15,6,NA
150,0.001,0.2,5000,51,3,1,wasserstein,51,3,25.592
150,0.001,0.2,5000,51,3,1,bhd,51,3,29.618
150,0.001,0.2,5000,51,3,1,betabin,51,3,24
150,0.001,0.2,5000,51,3,1,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,2,wasserstein,51,3,25.5745745745746
150,0.001,0.2,5000,51,3,2,bhd,51,3,29.5295295295295
150,0.001,0.2,5000,51,3,2,betabin,51,3,24
150,0.001,0.2,5000,51,3,2,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,3,wasserstein,51,3,25.544
150,0.001,0.2,5000,51,3,3,bhd,51,3,29.752
150,0.001,0.2,5000,51,3,3,betabin,51,3,24
150,0.001,0.2,5000,51,3,3,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,4,wasserstein,51,3,25.4544544544545
150,0.001,0.2,5000,51,3,4,bhd,51,3,29.3003003003003
150,0.001,0.2,5000,51,3,4,betabin,51,3,24
150,0.001,0.2,5000,51,3,4,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,5,wasserstein,51,3,25.529
150,0.001,0.2,5000,51,3,5,bhd,51,3,29.923
150,0.001,0.2,5000,51,3,5,betabin,51,3,24
150,0.001,0.2,5000,51,3,5,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,6,wasserstein,51,3,25.479
150,0.001,0.2,5000,51,3,6,bhd,51,3,29.792
150,0.001,0.2,5000,51,3,6,betabin,51,3,24
150,0.001,0.2,5000,51,3,6,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,7,wasserstein,51,3,25.6106106106106
150,0.001,0.2,5000,51,3,7,bhd,51,3,29.6096096096096
150,0.001,0.2,5000,51,3,7,betabin,51,3,24
150,0.001,0.2,5000,51,3,7,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,8,wasserstein,51,3,25.4144144144144
150,0.001,0.2,5000,51,3,8,bhd,51,3,29.7627627627628
150,0.001,0.2,5000,51,3,8,betabin,51,3,24
150,0.001,0.2,5000,51,3,8,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,9,wasserstein,51,3,25.4584584584585
150,0.001,0.2,5000,51,3,9,bhd,51,3,29.6526526526526
150,0.001,0.2,5000,51,3,9,betabin,51,3,24
150,0.001,0.2,5000,51,3,9,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,10,wasserstein,51,3,25.6556556556557
150,0.001,0.2,5000,51,3,10,bhd,51,3,29.8058058058058
150,0.001,0.2,5000,51,3,10,betabin,51,3,24
150,0.001,0.2,5000,51,3,10,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,11,wasserstein,51,3,25.485
150,0.001,0.2,5000,51,3,11,bhd,51,3,29.725
150,0.001,0.2,5000,51,3,11,betabin,51,3,24
150,0.001,0.2,5000,51,3,11,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,12,wasserstein,51,3,25.578
150,0.001,0.2,5000,51,3,12,bhd,51,3,29.769
150,0.001,0.2,5000,51,3,12,betabin,51,3,24
150,0.001,0.2,5000,51,3,12,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,13,wasserstein,51,3,25.6166166166166
150,0.001,0.2,5000,51,3,13,bhd,51,3,29.6196196196196
150,0.001,0.2,5000,51,3,13,betabin,51,3,24
150,0.001,0.2,5000,51,3,13,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,14,wasserstein,51,3,25.4344344344344
150,0.001,0.2,5000,51,3,14,bhd,51,3,29.5655655655656
150,0.001,0.2,5000,51,3,14,betabin,51,3,24
150,0.001,0.2,5000,51,3,14,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,15,wasserstein,51,3,25.469
150,0.001,0.2,5000,51,3,15,bhd,51,3,29.771
150,0.001,0.2,5000,51,3,15,betabin,51,3,24
150,0.001,0.2,5000,51,3,15,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,16,wasserstein,51,3,25.6726726726727
150,0.001,0.2,5000,51,3,16,bhd,51,3,29.968968968969
150,0.001,0.2,5000,51,3,16,betabin,51,3,24
150,0.001,0.2,5000,51,3,16,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,17,wasserstein,51,3,25.456
150,0.001,0.2,5000,51,3,17,bhd,51,3,29.207
150,0.001,0.2,5000,51,3,17,betabin,51,3,24
150,0.001,0.2,5000,51,3,17,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,18,wasserstein,51,3,25.708
150,0.001,0.2,5000,51,3,18,bhd,51,3,29.904
150,0.001,0.2,5000,51,3,18,betabin,51,3,24
150,0.001,0.2,5000,51,3,18,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,19,wasserstein,51,3,25.634
150,0.001,0.2,5000,51,3,19,bhd,51,3,29.91
150,0.001,0.2,5000,51,3,19,betabin,51,3,24
150,0.001,0.2,5000,51,3,19,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,3,20,wasserstein,51,3,25.505
150,0.001,0.2,5000,51,3,20,bhd,51,3,29.582
150,0.001,0.2,5000,51,3,20,betabin,51,3,24
150,0.001,0.2,5000,51,3,20,betabin_dynamic,51,3,NA
150,0.001,0.2,5000,51,6,1,wasserstein,51,6,25.687
150,0.001,0.2,5000,51,6,1,bhd,51,6,30.571
150,0.001,0.2,5000,51,6,1,betabin,51,6,24
150,0.001,0.2,5000,51,6,1,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,2,wasserstein,51,6,25.548
150,0.001,0.2,5000,51,6,2,bhd,51,6,30.929
150,0.001,0.2,5000,51,6,2,betabin,51,6,24
150,0.001,0.2,5000,51,6,2,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,3,wasserstein,51,6,25.548
150,0.001,0.2,5000,51,6,3,bhd,51,6,30.93
150,0.001,0.2,5000,51,6,3,betabin,51,6,24
150,0.001,0.2,5000,51,6,3,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,4,wasserstein,51,6,25.678
150,0.001,0.2,5000,51,6,4,bhd,51,6,31.099
150,0.001,0.2,5000,51,6,4,betabin,51,6,24
150,0.001,0.2,5000,51,6,4,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,5,wasserstein,51,6,25.536
150,0.001,0.2,5000,51,6,5,bhd,51,6,30.839
150,0.001,0.2,5000,51,6,5,betabin,51,6,24
150,0.001,0.2,5000,51,6,5,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,6,wasserstein,51,6,25.416
150,0.001,0.2,5000,51,6,6,bhd,51,6,30.725
150,0.001,0.2,5000,51,6,6,betabin,51,6,24
150,0.001,0.2,5000,51,6,6,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,7,wasserstein,51,6,25.615
150,0.001,0.2,5000,51,6,7,bhd,51,6,30.845
150,0.001,0.2,5000,51,6,7,betabin,51,6,24
150,0.001,0.2,5000,51,6,7,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,8,wasserstein,51,6,25.569
150,0.001,0.2,5000,51,6,8,bhd,51,6,30.905
150,0.001,0.2,5000,51,6,8,betabin,51,6,24
150,0.001,0.2,5000,51,6,8,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,9,wasserstein,51,6,25.6606606606607
150,0.001,0.2,5000,51,6,9,bhd,51,6,31.036036036036
150,0.001,0.2,5000,51,6,9,betabin,51,6,24
150,0.001,0.2,5000,51,6,9,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,10,wasserstein,51,6,25.591
150,0.001,0.2,5000,51,6,10,bhd,51,6,30.92
150,0.001,0.2,5000,51,6,10,betabin,51,6,24
150,0.001,0.2,5000,51,6,10,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,11,wasserstein,51,6,25.6136136136136
150,0.001,0.2,5000,51,6,11,bhd,51,6,30.7897897897898
150,0.001,0.2,5000,51,6,11,betabin,51,6,24
150,0.001,0.2,5000,51,6,11,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,12,wasserstein,51,6,25.4564564564565
150,0.001,0.2,5000,51,6,12,bhd,51,6,30.7537537537538
150,0.001,0.2,5000,51,6,12,betabin,51,6,24
150,0.001,0.2,5000,51,6,12,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,13,wasserstein,51,6,25.5615615615616
150,0.001,0.2,5000,51,6,13,bhd,51,6,30.8908908908909
150,0.001,0.2,5000,51,6,13,betabin,51,6,24
150,0.001,0.2,5000,51,6,13,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,14,wasserstein,51,6,25.585
150,0.001,0.2,5000,51,6,14,bhd,51,6,30.699
150,0.001,0.2,5000,51,6,14,betabin,51,6,24
150,0.001,0.2,5000,51,6,14,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,15,wasserstein,51,6,25.552
150,0.001,0.2,5000,51,6,15,bhd,51,6,30.936
150,0.001,0.2,5000,51,6,15,betabin,51,6,24
150,0.001,0.2,5000,51,6,15,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,16,wasserstein,51,6,25.642
150,0.001,0.2,5000,51,6,16,bhd,51,6,30.569
150,0.001,0.2,5000,51,6,16,betabin,51,6,24
150,0.001,0.2,5000,51,6,16,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,17,wasserstein,51,6,25.578
150,0.001,0.2,5000,51,6,17,bhd,51,6,30.761
150,0.001,0.2,5000,51,6,17,betabin,51,6,24
150,0.001,0.2,5000,51,6,17,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,18,wasserstein,51,6,25.604
150,0.001,0.2,5000,51,6,18,bhd,51,6,30.723
150,0.001,0.2,5000,51,6,18,betabin,51,6,24
150,0.001,0.2,5000,51,6,18,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,19,wasserstein,51,6,25.551
150,0.001,0.2,5000,51,6,19,bhd,51,6,30.666
150,0.001,0.2,5000,51,6,19,betabin,51,6,24
150,0.001,0.2,5000,51,6,19,betabin_dynamic,51,6,NA
150,0.001,0.2,5000,51,6,20,wasserstein,51,6,25.569
150,0.001,0.2,5000,51,6,20,bhd,51,6,30.983
150,0.001,0.2,5000,51,6,20,betabin,51,6,24
150,0.001,0.2,5000,51,6,20,betabin_dynamic,51,6,NA
150,0.001,0.3,1000,15,3,1,wasserstein,15,3,41.39
150,0.001,0.3,1000,15,3,1,bhd,15,3,47.945
150,0.001,0.3,1000,15,3,1,betabin,15,3,36
150,0.001,0.3,1000,15,3,1,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,2,wasserstein,15,3,41.18
150,0.001,0.3,1000,15,3,2,bhd,15,3,48.115
150,0.001,0.3,1000,15,3,2,betabin,15,3,36
150,0.001,0.3,1000,15,3,2,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,3,wasserstein,15,3,40.025
150,0.001,0.3,1000,15,3,3,bhd,15,3,46.96
150,0.001,0.3,1000,15,3,3,betabin,15,3,36
150,0.001,0.3,1000,15,3,3,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,4,wasserstein,15,3,39.85
150,0.001,0.3,1000,15,3,4,bhd,15,3,46.57
150,0.001,0.3,1000,15,3,4,betabin,15,3,36
150,0.001,0.3,1000,15,3,4,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,5,wasserstein,15,3,40.97
150,0.001,0.3,1000,15,3,5,bhd,15,3,47.525
150,0.001,0.3,1000,15,3,5,betabin,15,3,36
150,0.001,0.3,1000,15,3,5,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,6,wasserstein,15,3,40.13
150,0.001,0.3,1000,15,3,6,bhd,15,3,47.03
150,0.001,0.3,1000,15,3,6,betabin,15,3,36
150,0.001,0.3,1000,15,3,6,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,7,wasserstein,15,3,39.92
150,0.001,0.3,1000,15,3,7,bhd,15,3,46.92
150,0.001,0.3,1000,15,3,7,betabin,15,3,36
150,0.001,0.3,1000,15,3,7,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,8,wasserstein,15,3,39.71
150,0.001,0.3,1000,15,3,8,bhd,15,3,47.42
150,0.001,0.3,1000,15,3,8,betabin,15,3,36
150,0.001,0.3,1000,15,3,8,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,9,wasserstein,15,3,41.005
150,0.001,0.3,1000,15,3,9,bhd,15,3,47.485
150,0.001,0.3,1000,15,3,9,betabin,15,3,36
150,0.001,0.3,1000,15,3,9,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,10,wasserstein,15,3,40.235
150,0.001,0.3,1000,15,3,10,bhd,15,3,47.095
150,0.001,0.3,1000,15,3,10,betabin,15,3,36
150,0.001,0.3,1000,15,3,10,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,11,wasserstein,15,3,39.605
150,0.001,0.3,1000,15,3,11,bhd,15,3,46.15
150,0.001,0.3,1000,15,3,11,betabin,15,3,36
150,0.001,0.3,1000,15,3,11,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,12,wasserstein,15,3,40.025
150,0.001,0.3,1000,15,3,12,bhd,15,3,46.54
150,0.001,0.3,1000,15,3,12,betabin,15,3,36
150,0.001,0.3,1000,15,3,12,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,13,wasserstein,15,3,40.445
150,0.001,0.3,1000,15,3,13,bhd,15,3,46.535
150,0.001,0.3,1000,15,3,13,betabin,15,3,36
150,0.001,0.3,1000,15,3,13,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,14,wasserstein,15,3,40.725
150,0.001,0.3,1000,15,3,14,bhd,15,3,46.92
150,0.001,0.3,1000,15,3,14,betabin,15,3,36
150,0.001,0.3,1000,15,3,14,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,15,wasserstein,15,3,40.585
150,0.001,0.3,1000,15,3,15,bhd,15,3,47.13
150,0.001,0.3,1000,15,3,15,betabin,15,3,36
150,0.001,0.3,1000,15,3,15,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,16,wasserstein,15,3,40.41
150,0.001,0.3,1000,15,3,16,bhd,15,3,47.57
150,0.001,0.3,1000,15,3,16,betabin,15,3,36
150,0.001,0.3,1000,15,3,16,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,17,wasserstein,15,3,40.76
150,0.001,0.3,1000,15,3,17,bhd,15,3,47.45
150,0.001,0.3,1000,15,3,17,betabin,15,3,36
150,0.001,0.3,1000,15,3,17,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,18,wasserstein,15,3,40.585
150,0.001,0.3,1000,15,3,18,bhd,15,3,47.305
150,0.001,0.3,1000,15,3,18,betabin,15,3,36
150,0.001,0.3,1000,15,3,18,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,19,wasserstein,15,3,40.305
150,0.001,0.3,1000,15,3,19,bhd,15,3,47.105
150,0.001,0.3,1000,15,3,19,betabin,15,3,36
150,0.001,0.3,1000,15,3,19,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,3,20,wasserstein,15,3,40.9
150,0.001,0.3,1000,15,3,20,bhd,15,3,47.62
150,0.001,0.3,1000,15,3,20,betabin,15,3,36
150,0.001,0.3,1000,15,3,20,betabin_dynamic,15,3,NA
150,0.001,0.3,1000,15,6,1,wasserstein,15,6,39.97
150,0.001,0.3,1000,15,6,1,bhd,15,6,54.62
150,0.001,0.3,1000,15,6,1,betabin,15,6,36
150,0.001,0.3,1000,15,6,1,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,2,wasserstein,15,6,41.405
150,0.001,0.3,1000,15,6,2,bhd,15,6,54.62
150,0.001,0.3,1000,15,6,2,betabin,15,6,36
150,0.001,0.3,1000,15,6,2,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,3,wasserstein,15,6,40.07
150,0.001,0.3,1000,15,6,3,bhd,15,6,53.96
150,0.001,0.3,1000,15,6,3,betabin,15,6,36
150,0.001,0.3,1000,15,6,3,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,4,wasserstein,15,6,40.24
150,0.001,0.3,1000,15,6,4,bhd,15,6,54.45
150,0.001,0.3,1000,15,6,4,betabin,15,6,36
150,0.001,0.3,1000,15,6,4,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,5,wasserstein,15,6,40.415
150,0.001,0.3,1000,15,6,5,bhd,15,6,54.86
150,0.001,0.3,1000,15,6,5,betabin,15,6,36
150,0.001,0.3,1000,15,6,5,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,6,wasserstein,15,6,40.315
150,0.001,0.3,1000,15,6,6,bhd,15,6,54.295
150,0.001,0.3,1000,15,6,6,betabin,15,6,36
150,0.001,0.3,1000,15,6,6,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,7,wasserstein,15,6,40.565
150,0.001,0.3,1000,15,6,7,bhd,15,6,54.775
150,0.001,0.3,1000,15,6,7,betabin,15,6,36
150,0.001,0.3,1000,15,6,7,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,8,wasserstein,15,6,40.49
150,0.001,0.3,1000,15,6,8,bhd,15,6,55.015
150,0.001,0.3,1000,15,6,8,betabin,15,6,36
150,0.001,0.3,1000,15,6,8,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,9,wasserstein,15,6,39.47
150,0.001,0.3,1000,15,6,9,bhd,15,6,54.535
150,0.001,0.3,1000,15,6,9,betabin,15,6,36
150,0.001,0.3,1000,15,6,9,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,10,wasserstein,15,6,39.905
150,0.001,0.3,1000,15,6,10,bhd,15,6,54.6
150,0.001,0.3,1000,15,6,10,betabin,15,6,36
150,0.001,0.3,1000,15,6,10,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,11,wasserstein,15,6,39.395
150,0.001,0.3,1000,15,6,11,bhd,15,6,53.805
150,0.001,0.3,1000,15,6,11,betabin,15,6,36
150,0.001,0.3,1000,15,6,11,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,12,wasserstein,15,6,39.55
150,0.001,0.3,1000,15,6,12,bhd,15,6,55.02
150,0.001,0.3,1000,15,6,12,betabin,15,6,36
150,0.001,0.3,1000,15,6,12,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,13,wasserstein,15,6,40.05
150,0.001,0.3,1000,15,6,13,bhd,15,6,53.64
150,0.001,0.3,1000,15,6,13,betabin,15,6,36
150,0.001,0.3,1000,15,6,13,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,14,wasserstein,15,6,41.08
150,0.001,0.3,1000,15,6,14,bhd,15,6,54.195
150,0.001,0.3,1000,15,6,14,betabin,15,6,36
150,0.001,0.3,1000,15,6,14,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,15,wasserstein,15,6,40.76
150,0.001,0.3,1000,15,6,15,bhd,15,6,55.355
150,0.001,0.3,1000,15,6,15,betabin,15,6,36
150,0.001,0.3,1000,15,6,15,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,16,wasserstein,15,6,40.745
150,0.001,0.3,1000,15,6,16,bhd,15,6,54.45
150,0.001,0.3,1000,15,6,16,betabin,15,6,36
150,0.001,0.3,1000,15,6,16,betabin_dynamic,15,6,270
150,0.001,0.3,1000,15,6,17,wasserstein,15,6,39.9
150,0.001,0.3,1000,15,6,17,bhd,15,6,54.535
150,0.001,0.3,1000,15,6,17,betabin,15,6,36
150,0.001,0.3,1000,15,6,17,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,18,wasserstein,15,6,40.56
150,0.001,0.3,1000,15,6,18,bhd,15,6,53.885
150,0.001,0.3,1000,15,6,18,betabin,15,6,36
150,0.001,0.3,1000,15,6,18,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,19,wasserstein,15,6,40.645
150,0.001,0.3,1000,15,6,19,bhd,15,6,54.04
150,0.001,0.3,1000,15,6,19,betabin,15,6,36
150,0.001,0.3,1000,15,6,19,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,15,6,20,wasserstein,15,6,40.475
150,0.001,0.3,1000,15,6,20,bhd,15,6,54.375
150,0.001,0.3,1000,15,6,20,betabin,15,6,36
150,0.001,0.3,1000,15,6,20,betabin_dynamic,15,6,NA
150,0.001,0.3,1000,51,3,1,wasserstein,51,3,38.77
150,0.001,0.3,1000,51,3,1,bhd,51,3,42.43
150,0.001,0.3,1000,51,3,1,betabin,51,3,36
150,0.001,0.3,1000,51,3,1,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,2,wasserstein,51,3,39.08
150,0.001,0.3,1000,51,3,2,bhd,51,3,42.865
150,0.001,0.3,1000,51,3,2,betabin,51,3,36
150,0.001,0.3,1000,51,3,2,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,3,wasserstein,51,3,39.25
150,0.001,0.3,1000,51,3,3,bhd,51,3,42.655
150,0.001,0.3,1000,51,3,3,betabin,51,3,36
150,0.001,0.3,1000,51,3,3,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,4,wasserstein,51,3,39.07
150,0.001,0.3,1000,51,3,4,bhd,51,3,42.275
150,0.001,0.3,1000,51,3,4,betabin,51,3,36
150,0.001,0.3,1000,51,3,4,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,5,wasserstein,51,3,39.39
150,0.001,0.3,1000,51,3,5,bhd,51,3,42.955
150,0.001,0.3,1000,51,3,5,betabin,51,3,36
150,0.001,0.3,1000,51,3,5,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,6,wasserstein,51,3,39.04
150,0.001,0.3,1000,51,3,6,bhd,51,3,42.03
150,0.001,0.3,1000,51,3,6,betabin,51,3,36
150,0.001,0.3,1000,51,3,6,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,7,wasserstein,51,3,38.8
150,0.001,0.3,1000,51,3,7,bhd,51,3,42.015
150,0.001,0.3,1000,51,3,7,betabin,51,3,36
150,0.001,0.3,1000,51,3,7,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,8,wasserstein,51,3,38.79
150,0.001,0.3,1000,51,3,8,bhd,51,3,43.775
150,0.001,0.3,1000,51,3,8,betabin,51,3,36
150,0.001,0.3,1000,51,3,8,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,9,wasserstein,51,3,39.51
150,0.001,0.3,1000,51,3,9,bhd,51,3,42.42
150,0.001,0.3,1000,51,3,9,betabin,51,3,36
150,0.001,0.3,1000,51,3,9,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,10,wasserstein,51,3,39.4
150,0.001,0.3,1000,51,3,10,bhd,51,3,43.32
150,0.001,0.3,1000,51,3,10,betabin,51,3,36
150,0.001,0.3,1000,51,3,10,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,11,wasserstein,51,3,39.09
150,0.001,0.3,1000,51,3,11,bhd,51,3,42.57
150,0.001,0.3,1000,51,3,11,betabin,51,3,36
150,0.001,0.3,1000,51,3,11,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,12,wasserstein,51,3,38.96
150,0.001,0.3,1000,51,3,12,bhd,51,3,43.52
150,0.001,0.3,1000,51,3,12,betabin,51,3,36
150,0.001,0.3,1000,51,3,12,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,13,wasserstein,51,3,39.16
150,0.001,0.3,1000,51,3,13,bhd,51,3,42.07
150,0.001,0.3,1000,51,3,13,betabin,51,3,36
150,0.001,0.3,1000,51,3,13,betabin_dynamic,51,3,NA
150,0.001,0.3,1000,51,3,14,wasserstein,51,3,39.39
150,0.001,0.3,1000,51,3,14,bhd,51,3,42.475
