"true_Nc","sample_prop","n_sample","AFS","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
500,0.3,150,"beta_L_shaped",22,"sherwin",51,3,299.877551020408,-0.400244897959184
500,0.3,150,"beta_L_shaped",22,"nll",51,3,302.30612244898,-0.395387755102041
500,0.3,150,"beta_L_shaped",23,"wasserstein",51,3,128.489795918367,-0.743020408163265
500,0.3,150,"beta_L_shaped",23,"bhd",51,3,269.387755102041,-0.461224489795918
500,0.3,150,"beta_L_shaped",23,"sherwin",51,3,272.142857142857,-0.455714285714286
500,0.3,150,"beta_L_shaped",23,"nll",51,3,279.69387755102,-0.440612244897959
500,0.3,150,"beta_L_shaped",24,"wasserstein",51,3,130.897959183673,-0.738204081632653
500,0.3,150,"beta_L_shaped",24,"bhd",51,3,292.30612244898,-0.415387755102041
500,0.3,150,"beta_L_shaped",24,"sherwin",51,3,297.224489795918,-0.405551020408163
500,0.3,150,"beta_L_shaped",24,"nll",51,3,305.65306122449,-0.38869387755102
500,0.3,150,"beta_L_shaped",25,"wasserstein",51,3,128.775510204082,-0.742448979591837
500,0.3,150,"beta_L_shaped",25,"bhd",51,3,305.367346938775,-0.389265306122449
500,0.3,150,"beta_L_shaped",25,"sherwin",51,3,307.020408163265,-0.385959183673469
500,0.3,150,"beta_L_shaped",25,"nll",51,3,320.551020408163,-0.358897959183674
500,0.3,150,"beta_L_shaped",1,"wasserstein",51,6,146.387755102041,-0.707224489795918
500,0.3,150,"beta_L_shaped",1,"bhd",51,6,515.795918367347,0.031591836734694
500,0.3,150,"beta_L_shaped",1,"sherwin",51,6,516.387755102041,0.0327755102040817
500,0.3,150,"beta_L_shaped",1,"nll",51,6,533,0.066
500,0.3,150,"beta_L_shaped",2,"wasserstein",51,6,140.583333333333,-0.718833333333333
500,0.3,150,"beta_L_shaped",2,"bhd",51,6,470.354166666667,-0.0592916666666667
500,0.3,150,"beta_L_shaped",2,"sherwin",51,6,483.958333333333,-0.0320833333333333
500,0.3,150,"beta_L_shaped",2,"nll",51,6,509.625,0.01925
500,0.3,150,"beta_L_shaped",3,"wasserstein",51,6,135.408163265306,-0.729183673469388
500,0.3,150,"beta_L_shaped",3,"bhd",51,6,507.69387755102,0.0153877551020408
500,0.3,150,"beta_L_shaped",3,"sherwin",51,6,484.469387755102,-0.031061224489796
500,0.3,150,"beta_L_shaped",3,"nll",51,6,503.265306122449,0.00653061224489807
500,0.3,150,"beta_L_shaped",4,"wasserstein",51,6,133.551020408163,-0.732897959183674
500,0.3,150,"beta_L_shaped",4,"bhd",51,6,431.34693877551,-0.13730612244898
500,0.3,150,"beta_L_shaped",4,"sherwin",51,6,441.244897959184,-0.117510204081633
500,0.3,150,"beta_L_shaped",4,"nll",51,6,435.163265306122,-0.129673469387755
500,0.3,150,"beta_L_shaped",5,"wasserstein",51,6,134.18,-0.73164
500,0.3,150,"beta_L_shaped",5,"bhd",51,6,500.54,0.00108000000000004
500,0.3,150,"beta_L_shaped",5,"sherwin",51,6,465.96,-0.06808
500,0.3,150,"beta_L_shaped",5,"nll",51,6,464.38,-0.07124
500,0.3,150,"beta_L_shaped",6,"wasserstein",51,6,141.755102040816,-0.716489795918367
500,0.3,150,"beta_L_shaped",6,"bhd",51,6,402.755102040816,-0.194489795918367
500,0.3,150,"beta_L_shaped",6,"sherwin",51,6,408.122448979592,-0.183755102040816
500,0.3,150,"beta_L_shaped",6,"nll",51,6,434.938775510204,-0.130122448979592
500,0.3,150,"beta_L_shaped",7,"wasserstein",51,6,143.632653061224,-0.712734693877551
500,0.3,150,"beta_L_shaped",7,"bhd",51,6,533.877551020408,0.0677551020408164
500,0.3,150,"beta_L_shaped",7,"sherwin",51,6,543.30612244898,0.086612244897959
500,0.3,150,"beta_L_shaped",7,"nll",51,6,556.102040816327,0.112204081632653
500,0.3,150,"beta_L_shaped",8,"wasserstein",51,6,130.229166666667,-0.739541666666667
500,0.3,150,"beta_L_shaped",8,"bhd",51,6,361.479166666667,-0.277041666666667
500,0.3,150,"beta_L_shaped",8,"sherwin",51,6,323.083333333333,-0.353833333333333
500,0.3,150,"beta_L_shaped",8,"nll",51,6,350.979166666667,-0.298041666666667
500,0.3,150,"beta_L_shaped",9,"wasserstein",51,6,144.104166666667,-0.711791666666667
500,0.3,150,"beta_L_shaped",9,"bhd",51,6,526.520833333333,0.0530416666666665
500,0.3,150,"beta_L_shaped",9,"sherwin",51,6,527.520833333333,0.0550416666666665
500,0.3,150,"beta_L_shaped",9,"nll",51,6,530.145833333333,0.0602916666666665
500,0.3,150,"beta_L_shaped",10,"wasserstein",51,6,137.938775510204,-0.724122448979592
500,0.3,150,"beta_L_shaped",10,"bhd",51,6,510.897959183673,0.021795918367347
500,0.3,150,"beta_L_shaped",10,"sherwin",51,6,489.224489795918,-0.0215510204081633
500,0.3,150,"beta_L_shaped",10,"nll",51,6,499.734693877551,-0.000530612244898066
500,0.3,150,"beta_L_shaped",11,"wasserstein",51,6,140.489795918367,-0.719020408163265
500,0.3,150,"beta_L_shaped",11,"bhd",51,6,428.428571428571,-0.143142857142857
500,0.3,150,"beta_L_shaped",11,"sherwin",51,6,417.265306122449,-0.165469387755102
500,0.3,150,"beta_L_shaped",11,"nll",51,6,407.102040816327,-0.185795918367347
500,0.3,150,"beta_L_shaped",12,"wasserstein",51,6,132.979591836735,-0.734040816326531
500,0.3,150,"beta_L_shaped",12,"bhd",51,6,408.061224489796,-0.183877551020408
500,0.3,150,"beta_L_shaped",12,"sherwin",51,6,414.816326530612,-0.170367346938776
500,0.3,150,"beta_L_shaped",12,"nll",51,6,414.204081632653,-0.171591836734694
500,0.3,150,"beta_L_shaped",13,"wasserstein",51,6,137.897959183673,-0.724204081632653
500,0.3,150,"beta_L_shaped",13,"bhd",51,6,464.795918367347,-0.0704081632653061
500,0.3,150,"beta_L_shaped",13,"sherwin",51,6,438.34693877551,-0.12330612244898
500,0.3,150,"beta_L_shaped",13,"nll",51,6,445.673469387755,-0.10865306122449
500,0.3,150,"beta_L_shaped",14,"wasserstein",51,6,137.040816326531,-0.725918367346939
500,0.3,150,"beta_L_shaped",14,"bhd",51,6,477.224489795918,-0.0455510204081633
500,0.3,150,"beta_L_shaped",14,"sherwin",51,6,494,-0.012
500,0.3,150,"beta_L_shaped",14,"nll",51,6,493.102040816327,-0.013795918367347
500,0.3,150,"beta_L_shaped",15,"wasserstein",51,6,138.645833333333,-0.722708333333333
500,0.3,150,"beta_L_shaped",15,"bhd",51,6,513.416666666667,0.0268333333333333
500,0.3,150,"beta_L_shaped",15,"sherwin",51,6,510.895833333333,0.0217916666666666
500,0.3,150,"beta_L_shaped",15,"nll",51,6,507.0625,0.014125
500,0.3,150,"beta_L_shaped",16,"wasserstein",51,6,139.204081632653,-0.721591836734694
500,0.3,150,"beta_L_shaped",16,"bhd",51,6,412.857142857143,-0.174285714285714
500,0.3,150,"beta_L_shaped",16,"sherwin",51,6,416.69387755102,-0.166612244897959
500,0.3,150,"beta_L_shaped",16,"nll",51,6,434.551020408163,-0.130897959183674
500,0.3,150,"beta_L_shaped",17,"wasserstein",51,6,130.020408163265,-0.739959183673469
500,0.3,150,"beta_L_shaped",17,"bhd",51,6,534.428571428571,0.0688571428571429
500,0.3,150,"beta_L_shaped",17,"sherwin",51,6,558.591836734694,0.117183673469388
500,0.3,150,"beta_L_shaped",17,"nll",51,6,559.244897959184,0.118489795918367
500,0.3,150,"beta_L_shaped",18,"wasserstein",51,6,135.795918367347,-0.728408163265306
500,0.3,150,"beta_L_shaped",18,"bhd",51,6,379.102040816327,-0.241795918367347
500,0.3,150,"beta_L_shaped",18,"sherwin",51,6,426.510204081633,-0.146979591836735
500,0.3,150,"beta_L_shaped",18,"nll",51,6,459.367346938776,-0.0812653061224489
500,0.3,150,"beta_L_shaped",19,"wasserstein",51,6,139.224489795918,-0.721551020408163
500,0.3,150,"beta_L_shaped",19,"bhd",51,6,459.020408163265,-0.0819591836734694
500,0.3,150,"beta_L_shaped",19,"sherwin",51,6,444.69387755102,-0.110612244897959
500,0.3,150,"beta_L_shaped",19,"nll",51,6,468.551020408163,-0.0628979591836735
500,0.3,150,"beta_L_shaped",20,"wasserstein",51,6,137.3125,-0.725375
500,0.3,150,"beta_L_shaped",20,"bhd",51,6,370.208333333333,-0.259583333333333
500,0.3,150,"beta_L_shaped",20,"sherwin",51,6,370.833333333333,-0.258333333333333
500,0.3,150,"beta_L_shaped",20,"nll",51,6,385.8125,-0.228375
500,0.3,150,"beta_L_shaped",21,"wasserstein",51,6,139.469387755102,-0.721061224489796
500,0.3,150,"beta_L_shaped",21,"bhd",51,6,452.979591836735,-0.0940408163265306
500,0.3,150,"beta_L_shaped",21,"sherwin",51,6,487.285714285714,-0.0254285714285714
500,0.3,150,"beta_L_shaped",21,"nll",51,6,457.69387755102,-0.0846122448979592
500,0.3,150,"beta_L_shaped",22,"wasserstein",51,6,137.34693877551,-0.72530612244898
500,0.3,150,"beta_L_shaped",22,"bhd",51,6,403.571428571429,-0.192857142857143
500,0.3,150,"beta_L_shaped",22,"sherwin",51,6,391.530612244898,-0.216938775510204
500,0.3,150,"beta_L_shaped",22,"nll",51,6,401.755102040816,-0.196489795918367
500,0.3,150,"beta_L_shaped",23,"wasserstein",51,6,141.408163265306,-0.717183673469388
500,0.3,150,"beta_L_shaped",23,"bhd",51,6,521.367346938776,0.0427346938775511
500,0.3,150,"beta_L_shaped",23,"sherwin",51,6,514.408163265306,0.0288163265306123
500,0.3,150,"beta_L_shaped",23,"nll",51,6,531.551020408163,0.0631020408163265
500,0.3,150,"beta_L_shaped",24,"wasserstein",51,6,136.367346938776,-0.727265306122449
500,0.3,150,"beta_L_shaped",24,"bhd",51,6,408.734693877551,-0.182530612244898
500,0.3,150,"beta_L_shaped",24,"sherwin",51,6,404.591836734694,-0.190816326530612
500,0.3,150,"beta_L_shaped",24,"nll",51,6,408.775510204082,-0.182448979591837
500,0.3,150,"beta_L_shaped",25,"wasserstein",51,6,135.428571428571,-0.729142857142857
500,0.3,150,"beta_L_shaped",25,"bhd",51,6,430.938775510204,-0.138122448979592
500,0.3,150,"beta_L_shaped",25,"sherwin",51,6,440.816326530612,-0.118367346938776
500,0.3,150,"beta_L_shaped",25,"nll",51,6,451.959183673469,-0.0960816326530612
500,0.3,150,"uniform",1,"wasserstein",15,3,154.02,-0.69196
500,0.3,150,"uniform",1,"bhd",15,3,241.78,-0.51644
500,0.3,150,"uniform",1,"sherwin",15,3,252.56,-0.49488
500,0.3,150,"uniform",1,"nll",15,3,262,-0.476
500,0.3,150,"uniform",2,"wasserstein",15,3,153.52,-0.69296
500,0.3,150,"uniform",2,"bhd",15,3,243.66,-0.51268
500,0.3,150,"uniform",2,"sherwin",15,3,254.44,-0.49112
500,0.3,150,"uniform",2,"nll",15,3,262.9,-0.4742
500,0.3,150,"uniform",3,"wasserstein",15,3,149.78,-0.70044
500,0.3,150,"uniform",3,"bhd",15,3,222.04,-0.55592
500,0.3,150,"uniform",3,"sherwin",15,3,224.84,-0.55032
500,0.3,150,"uniform",3,"nll",15,3,228.12,-0.54376
500,0.3,150,"uniform",4,"wasserstein",15,3,145.54,-0.70892
500,0.3,150,"uniform",4,"bhd",15,3,245.02,-0.50996
500,0.3,150,"uniform",4,"sherwin",15,3,249.26,-0.50148
500,0.3,150,"uniform",4,"nll",15,3,251.62,-0.49676
500,0.3,150,"uniform",5,"wasserstein",15,3,151.68,-0.69664
500,0.3,150,"uniform",5,"bhd",15,3,227.16,-0.54568
500,0.3,150,"uniform",5,"sherwin",15,3,237.98,-0.52404
500,0.3,150,"uniform",5,"nll",15,3,239.36,-0.52128
500,0.3,150,"uniform",6,"wasserstein",15,3,153.08,-0.69384
500,0.3,150,"uniform",6,"bhd",15,3,278.98,-0.44204
500,0.3,150,"uniform",6,"sherwin",15,3,278.94,-0.44212
500,0.3,150,"uniform",6,"nll",15,3,287.46,-0.42508
500,0.3,150,"uniform",7,"wasserstein",15,3,153.52,-0.69296
500,0.3,150,"uniform",7,"bhd",15,3,238.44,-0.52312
500,0.3,150,"uniform",7,"sherwin",15,3,246.46,-0.50708
500,0.3,150,"uniform",7,"nll",15,3,257.72,-0.48456
500,0.3,150,"uniform",8,"wasserstein",15,3,151.64,-0.69672
500,0.3,150,"uniform",8,"bhd",15,3,257.28,-0.48544
500,0.3,150,"uniform",8,"sherwin",15,3,269.04,-0.46192
500,0.3,150,"uniform",8,"nll",15,3,279.42,-0.44116
500,0.3,150,"uniform",9,"wasserstein",15,3,151.68,-0.69664
500,0.3,150,"uniform",9,"bhd",15,3,246.5,-0.507
500,0.3,150,"uniform",9,"sherwin",15,3,259.24,-0.48152
500,0.3,150,"uniform",9,"nll",15,3,272.88,-0.45424
500,0.3,150,"uniform",10,"wasserstein",15,3,147.48,-0.70504
500,0.3,150,"uniform",10,"bhd",15,3,231.9,-0.5362
500,0.3,150,"uniform",10,"sherwin",15,3,237.52,-0.52496
500,0.3,150,"uniform",10,"nll",15,3,263.9,-0.4722
500,0.3,150,"uniform",11,"wasserstein",15,3,156.82,-0.68636
500,0.3,150,"uniform",11,"bhd",15,3,240.36,-0.51928
500,0.3,150,"uniform",11,"sherwin",15,3,247.86,-0.50428
500,0.3,150,"uniform",11,"nll",15,3,247.42,-0.50516
500,0.3,150,"uniform",12,"wasserstein",15,3,151.16,-0.69768
500,0.3,150,"uniform",12,"bhd",15,3,238.88,-0.52224
500,0.3,150,"uniform",12,"sherwin",15,3,242.62,-0.51476
500,0.3,150,"uniform",12,"nll",15,3,255.36,-0.48928
500,0.3,150,"uniform",13,"wasserstein",15,3,144.2,-0.7116
500,0.3,150,"uniform",13,"bhd",15,3,199.42,-0.60116
500,0.3,150,"uniform",13,"sherwin",15,3,212.58,-0.57484
500,0.3,150,"uniform",13,"nll",15,3,211.62,-0.57676
500,0.3,150,"uniform",14,"wasserstein",15,3,146.02,-0.70796
500,0.3,150,"uniform",14,"bhd",15,3,227.62,-0.54476
500,0.3,150,"uniform",14,"sherwin",15,3,241.26,-0.51748
500,0.3,150,"uniform",14,"nll",15,3,245.52,-0.50896
500,0.3,150,"uniform",15,"wasserstein",15,3,139.44,-0.72112
500,0.3,150,"uniform",15,"bhd",15,3,196.58,-0.60684
500,0.3,150,"uniform",15,"sherwin",15,3,207.84,-0.58432
500,0.3,150,"uniform",15,"nll",15,3,216.8,-0.5664
500,0.3,150,"uniform",16,"wasserstein",15,3,147.44,-0.70512
500,0.3,150,"uniform",16,"bhd",15,3,239.34,-0.52132
500,0.3,150,"uniform",16,"sherwin",15,3,259.58,-0.48084
500,0.3,150,"uniform",16,"nll",15,3,266.16,-0.46768
500,0.3,150,"uniform",17,"wasserstein",15,3,145.12,-0.70976
500,0.3,150,"uniform",17,"bhd",15,3,223.88,-0.55224
500,0.3,150,"uniform",17,"sherwin",15,3,239.88,-0.52024
500,0.3,150,"uniform",17,"nll",15,3,245.96,-0.50808
500,0.3,150,"uniform",18,"wasserstein",15,3,154.06,-0.69188
500,0.3,150,"uniform",18,"bhd",15,3,220.1,-0.5598
500,0.3,150,"uniform",18,"sherwin",15,3,231.9,-0.5362
500,0.3,150,"uniform",18,"nll",15,3,236.14,-0.52772
500,0.3,150,"uniform",19,"wasserstein",15,3,159.66,-0.68068
500,0.3,150,"uniform",19,"bhd",15,3,270.46,-0.45908
500,0.3,150,"uniform",19,"sherwin",15,3,281.28,-0.43744
500,0.3,150,"uniform",19,"nll",15,3,290.7,-0.4186
500,0.3,150,"uniform",20,"wasserstein",15,3,149.36,-0.70128
500,0.3,150,"uniform",20,"bhd",15,3,203.64,-0.59272
500,0.3,150,"uniform",20,"sherwin",15,3,214.48,-0.57104
500,0.3,150,"uniform",20,"nll",15,3,223.38,-0.55324
500,0.3,150,"uniform",21,"wasserstein",15,3,143.24,-0.71352
500,0.3,150,"uniform",21,"bhd",15,3,214.44,-0.57112
500,0.3,150,"uniform",21,"sherwin",15,3,221.98,-0.55604
500,0.3,150,"uniform",21,"nll",15,3,230.88,-0.53824
500,0.3,150,"uniform",22,"wasserstein",15,3,150.26,-0.69948
500,0.3,150,"uniform",22,"bhd",15,3,229.98,-0.54004
500,0.3,150,"uniform",22,"sherwin",15,3,245,-0.51
500,0.3,150,"uniform",22,"nll",15,3,251.14,-0.49772
500,0.3,150,"uniform",23,"wasserstein",15,3,163.88,-0.67224
500,0.3,150,"uniform",23,"bhd",15,3,262.46,-0.47508
500,0.3,150,"uniform",23,"sherwin",15,3,269.02,-0.46196
500,0.3,150,"uniform",23,"nll",15,3,271.42,-0.45716
500,0.3,150,"uniform",24,"wasserstein",15,3,147.98,-0.70404
500,0.3,150,"uniform",24,"bhd",15,3,216.38,-0.56724
500,0.3,150,"uniform",24,"sherwin",15,3,231.9,-0.5362
500,0.3,150,"uniform",24,"nll",15,3,237.08,-0.52584
500,0.3,150,"uniform",25,"wasserstein",15,3,157.78,-0.68444
500,0.3,150,"uniform",25,"bhd",15,3,248.36,-0.50328
500,0.3,150,"uniform",25,"sherwin",15,3,258.28,-0.48344
500,0.3,150,"uniform",25,"nll",15,3,262.96,-0.47408
500,0.3,150,"uniform",1,"wasserstein",15,6,147.88,-0.70424
500,0.3,150,"uniform",1,"bhd",15,6,339.54,-0.32092
500,0.3,150,"uniform",1,"sherwin",15,6,339.52,-0.32096
500,0.3,150,"uniform",1,"nll",15,6,378.54,-0.24292
500,0.3,150,"uniform",2,"wasserstein",15,6,145.62,-0.70876
500,0.3,150,"uniform",2,"bhd",15,6,330.7,-0.3386
500,0.3,150,"uniform",2,"sherwin",15,6,342.94,-0.31412
500,0.3,150,"uniform",2,"nll",15,6,356.34,-0.28732
500,0.3,150,"uniform",3,"wasserstein",15,6,145.68,-0.70864
500,0.3,150,"uniform",3,"bhd",15,6,316.22,-0.36756
500,0.3,150,"uniform",3,"sherwin",15,6,349.6,-0.3008
500,0.3,150,"uniform",3,"nll",15,6,363.06,-0.27388
500,0.3,150,"uniform",4,"wasserstein",15,6,135.64,-0.72872
500,0.3,150,"uniform",4,"bhd",15,6,313.96,-0.37208
500,0.3,150,"uniform",4,"sherwin",15,6,349.6,-0.3008
500,0.3,150,"uniform",4,"nll",15,6,349.62,-0.30076
500,0.3,150,"uniform",5,"wasserstein",15,6,141.2,-0.7176
500,0.3,150,"uniform",5,"bhd",15,6,368.64,-0.26272
500,0.3,150,"uniform",5,"sherwin",15,6,392,-0.216
500,0.3,150,"uniform",5,"nll",15,6,406.5,-0.187
500,0.3,150,"uniform",6,"wasserstein",15,6,140.1,-0.7198
500,0.3,150,"uniform",6,"bhd",15,6,326.28,-0.34744
500,0.3,150,"uniform",6,"sherwin",15,6,355.26,-0.28948
500,0.3,150,"uniform",6,"nll",15,6,359.74,-0.28052
500,0.3,150,"uniform",7,"wasserstein",15,6,146.74,-0.70652
500,0.3,150,"uniform",7,"bhd",15,6,391.92,-0.21616
500,0.3,150,"uniform",7,"sherwin",15,6,419.78,-0.16044
500,0.3,150,"uniform",7,"nll",15,6,454.36,-0.09128
500,0.3,150,"uniform",8,"wasserstein",15,6,137.82,-0.72436
500,0.3,150,"uniform",8,"bhd",15,6,339.62,-0.32076
500,0.3,150,"uniform",8,"sherwin",15,6,351.82,-0.29636
500,0.3,150,"uniform",8,"nll",15,6,356.3,-0.2874
500,0.3,150,"uniform",9,"wasserstein",15,6,138.96,-0.72208
500,0.3,150,"uniform",9,"bhd",15,6,329.64,-0.34072
500,0.3,150,"uniform",9,"sherwin",15,6,340.76,-0.31848
500,0.3,150,"uniform",9,"nll",15,6,376.42,-0.24716
500,0.3,150,"uniform",10,"wasserstein",15,6,133.4,-0.7332
500,0.3,150,"uniform",10,"bhd",15,6,296.16,-0.40768
500,0.3,150,"uniform",10,"sherwin",15,6,341.82,-0.31636
500,0.3,150,"uniform",10,"nll",15,6,349.66,-0.30068
500,0.3,150,"uniform",11,"wasserstein",15,6,148.98,-0.70204
500,0.3,150,"uniform",11,"bhd",15,6,397.54,-0.20492
500,0.3,150,"uniform",11,"sherwin",15,6,440.94,-0.11812
500,0.3,150,"uniform",11,"nll",15,6,453.26,-0.09348
500,0.3,150,"uniform",12,"wasserstein",15,6,141.14,-0.71772
500,0.3,150,"uniform",12,"bhd",15,6,332.9,-0.3342
500,0.3,150,"uniform",12,"sherwin",15,6,361.86,-0.27628
500,0.3,150,"uniform",12,"nll",15,6,367.46,-0.26508
500,0.3,150,"uniform",13,"wasserstein",15,6,140.04,-0.71992
500,0.3,150,"uniform",13,"bhd",15,6,355.2,-0.2896
500,0.3,150,"uniform",13,"sherwin",15,6,354.08,-0.29184
500,0.3,150,"uniform",13,"nll",15,6,395.3,-0.2094
500,0.3,150,"uniform",14,"wasserstein",15,6,135.6,-0.7288
500,0.3,150,"uniform",14,"bhd",15,6,348.56,-0.30288
500,0.3,150,"uniform",14,"sherwin",15,6,367.46,-0.26508
500,0.3,150,"uniform",14,"nll",15,6,385.34,-0.22932
500,0.3,150,"uniform",15,"wasserstein",15,6,143.42,-0.71316
500,0.3,150,"uniform",15,"bhd",15,6,330.7,-0.3386
500,0.3,150,"uniform",15,"sherwin",15,6,345.12,-0.30976
500,0.3,150,"uniform",15,"nll",15,6,355.22,-0.28956
500,0.3,150,"uniform",16,"wasserstein",15,6,141.22,-0.71756
500,0.3,150,"uniform",16,"bhd",15,6,365.3,-0.2694
500,0.3,150,"uniform",16,"sherwin",15,6,371.92,-0.25616
500,0.3,150,"uniform",16,"nll",15,6,412.06,-0.17588
500,0.3,150,"uniform",17,"wasserstein",15,6,143.4,-0.7132
500,0.3,150,"uniform",17,"bhd",15,6,325.1,-0.3498
500,0.3,150,"uniform",17,"sherwin",15,6,346.24,-0.30752
500,0.3,150,"uniform",17,"nll",15,6,361.86,-0.27628
500,0.3,150,"uniform",18,"wasserstein",15,6,142.32,-0.71536
500,0.3,150,"uniform",18,"bhd",15,6,332.94,-0.33412
500,0.3,150,"uniform",18,"sherwin",15,6,355.26,-0.28948
500,0.3,150,"uniform",18,"nll",15,6,371.94,-0.25612
500,0.3,150,"uniform",19,"wasserstein",15,6,134.48,-0.73104
500,0.3,150,"uniform",19,"bhd",15,6,356.32,-0.28736
500,0.3,150,"uniform",19,"sherwin",15,6,365.24,-0.26952
500,0.3,150,"uniform",19,"nll",15,6,389.74,-0.22052
500,0.3,150,"uniform",20,"wasserstein",15,6,145.62,-0.70876
500,0.3,150,"uniform",20,"bhd",15,6,309.48,-0.38104
500,0.3,150,"uniform",20,"sherwin",15,6,338.42,-0.32316
500,0.3,150,"uniform",20,"nll",15,6,349.58,-0.30084
500,0.3,150,"uniform",21,"wasserstein",15,6,137.8,-0.7244
500,0.3,150,"uniform",21,"bhd",15,6,326.3,-0.3474
500,0.3,150,"uniform",21,"sherwin",15,6,340.76,-0.31848
500,0.3,150,"uniform",21,"nll",15,6,342.98,-0.31404
500,0.3,150,"uniform",22,"wasserstein",15,6,142.28,-0.71544
500,0.3,150,"uniform",22,"bhd",15,6,358.58,-0.28284
500,0.3,150,"uniform",22,"sherwin",15,6,406.48,-0.18704
500,0.3,150,"uniform",22,"nll",15,6,412.04,-0.17592
500,0.3,150,"uniform",23,"wasserstein",15,6,144.5,-0.711
500,0.3,150,"uniform",23,"bhd",15,6,352.96,-0.29408
500,0.3,150,"uniform",23,"sherwin",15,6,383.04,-0.23392
500,0.3,150,"uniform",23,"nll",15,6,388.62,-0.22276
500,0.3,150,"uniform",24,"wasserstein",15,6,146.76,-0.70648
500,0.3,150,"uniform",24,"bhd",15,6,315.08,-0.36984
500,0.3,150,"uniform",24,"sherwin",15,6,342.9,-0.3142
500,0.3,150,"uniform",24,"nll",15,6,346.26,-0.30748
500,0.3,150,"uniform",25,"wasserstein",15,6,143.4,-0.7132
500,0.3,150,"uniform",25,"bhd",15,6,289.48,-0.42104
500,0.3,150,"uniform",25,"sherwin",15,6,302.86,-0.39428
500,0.3,150,"uniform",25,"nll",15,6,308.44,-0.38312
500,0.3,150,"uniform",1,"wasserstein",51,3,135.66,-0.72868
500,0.3,150,"uniform",1,"bhd",51,3,240.62,-0.51876
500,0.3,150,"uniform",1,"sherwin",51,3,256.26,-0.48748
500,0.3,150,"uniform",1,"nll",51,3,263.96,-0.47208
500,0.3,150,"uniform",2,"wasserstein",51,3,137.5,-0.725
500,0.3,150,"uniform",2,"bhd",51,3,188.28,-0.62344
500,0.3,150,"uniform",2,"sherwin",51,3,200.04,-0.59992
500,0.3,150,"uniform",2,"nll",51,3,207.5,-0.585
500,0.3,150,"uniform",3,"wasserstein",51,3,136.72,-0.72656
500,0.3,150,"uniform",3,"bhd",51,3,227.94,-0.54412
500,0.3,150,"uniform",3,"sherwin",51,3,239.94,-0.52012
500,0.3,150,"uniform",3,"nll",51,3,248.62,-0.50276
500,0.3,150,"uniform",4,"wasserstein",51,3,133.56,-0.73288
500,0.3,150,"uniform",4,"bhd",51,3,205.06,-0.58988
500,0.3,150,"uniform",4,"sherwin",51,3,227.06,-0.54588
500,0.3,150,"uniform",4,"nll",51,3,232.18,-0.53564
500,0.3,150,"uniform",5,"wasserstein",51,3,141.06,-0.71788
500,0.3,150,"uniform",5,"bhd",51,3,234.08,-0.53184
500,0.3,150,"uniform",5,"sherwin",51,3,247.38,-0.50524
